segment_id,group_key,split,payload_hash,session_id,source_file,dataset_family,stream,row_count,duration_s
acd1d299bbbe:000,f0c5b8bb6747dd1b,test,acd1d299bbbe394c357e9a4bf0fd396cee892cad3e50eeb85371c6b3e349e0fc,VFB01D,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,unsynchronized_categorized,vehicle,10713,1071.2000000000044
acd1d299bbbe:000,f0c5b8bb6747dd1b,test,acd1d299bbbe394c357e9a4bf0fd396cee892cad3e50eeb85371c6b3e349e0fc,VFB01D,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb01d.csv,unsynchronized_uncategorized,vehicle,10713,1071.2000000000044
79d0af64caf8:000,f66c8e76b57ac5e7,validation,79d0af64caf879be228fd8b13b61fee81881225c10134d3262f80b21539ac814,VW14C,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14c/S-Vw14c.csv,synchronized_categorized,smartphone,15826,1582.5
242132227ff2:000,f66c8e76b57ac5e7,validation,242132227ff27a72f091462b44ba8e65b9d409a0a3ce2651a491258eeb49cbae,VW14C,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,synchronized_categorized,vehicle,15826,1582.5
c352dd554b95:000,f66c8e76b57ac5e7,validation,c352dd554b956d05f8e5e7a69cc74e60f48e0d12d6108ad4e96ae8edf82e3560,VW14C,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,synchronized_uncategorized,smartphone,15826,1582.5
242132227ff2:000,f66c8e76b57ac5e7,validation,242132227ff27a72f091462b44ba8e65b9d409a0a3ce2651a491258eeb49cbae,VW14C,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,synchronized_uncategorized,vehicle,15826,1582.5
04929366928d:000,f66c8e76b57ac5e7,validation,04929366928dbf3b30d5528c4055804d312490c960167840090d8d8436c22b4c,VW14C,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,unsynchronized_categorized,vehicle,15857,1585.5999999999985
79d0af64caf8:000,f66c8e76b57ac5e7,validation,79d0af64caf879be228fd8b13b61fee81881225c10134d3262f80b21539ac814,VW14C,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14c.csv,unsynchronized_uncategorized,smartphone,15826,1582.5
04929366928d:000,f66c8e76b57ac5e7,validation,04929366928dbf3b30d5528c4055804d312490c960167840090d8d8436c22b4c,VW14C,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14c.csv,unsynchronized_uncategorized,vehicle,15857,1585.5999999999985
ee2c003b48da:000,fb6b9dd754061c88,test,ee2c003b48daf37abbd1e47eb570b88549911f7aeadb6559c53e667738e19715,VTA25,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta25/S-Vta25.csv,synchronized_categorized,smartphone,646,64.4980001449585
08c4cb3b39f2:000,fb6b9dd754061c88,test,08c4cb3b39f2ca6964f46fca7d7ace98f84991b842ea83dc721ce16d45947632,VTA25,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta25/V-vta25.csv,synchronized_categorized,vehicle,646,64.5
79a3cb847acd:000,fb6b9dd754061c88,test,79a3cb847acd285da722c1ac63b89d757361e82bcf686e8fab40bb54fa319883,VTA25,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,synchronized_uncategorized,smartphone,646,64.4980001449585
08c4cb3b39f2:000,fb6b9dd754061c88,test,08c4cb3b39f2ca6964f46fca7d7ace98f84991b842ea83dc721ce16d45947632,VTA25,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,synchronized_uncategorized,vehicle,646,64.5
f2f35847820a:000,fb6b9dd754061c88,test,f2f35847820a8927d8faa18a85e5b0e868ee916c8f5f7cf8785986d1e3d35227,VTA25,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,unsynchronized_categorized,vehicle,646,64.5
ee2c003b48da:000,fb6b9dd754061c88,test,ee2c003b48daf37abbd1e47eb570b88549911f7aeadb6559c53e667738e19715,VTA25,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta25.csv,unsynchronized_uncategorized,smartphone,646,64.4980001449585
f2f35847820a:000,fb6b9dd754061c88,test,f2f35847820a8927d8faa18a85e5b0e868ee916c8f5f7cf8785986d1e3d35227,VTA25,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta25.csv,unsynchronized_uncategorized,vehicle,646,64.5
0c64377b6fab:000,fbd10fb5a271f193,train,0c64377b6fab3843269019c4bf8befefab3c88908da40b83b516d661b53d939f,VFB02E,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,unsynchronized_categorized,vehicle,980,97.90000000000873
0c64377b6fab:000,fbd10fb5a271f193,train,0c64377b6fab3843269019c4bf8befefab3c88908da40b83b516d661b53d939f,VFB02E,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02e.csv,unsynchronized_uncategorized,vehicle,980,97.90000000000873
9879c75d65da:000,fca01dcd9d646dc6,train,9879c75d65da9f797553cf7faa7e59c88a461b44eaa863b714df6757cc8fa4c1,VTA8,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta08/S-Vta8.csv,synchronized_categorized,smartphone,3676,367.5
3b38a7a248b5:000,fca01dcd9d646dc6,train,3b38a7a248b5fd63dd715712974c9fd7f723be6cc0e1717e2d4555c3fc491984,VTA8,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta08/V-vta8.csv,synchronized_categorized,vehicle,3676,367.5
b771523b2a83:000,fca01dcd9d646dc6,train,b771523b2a83f94bad8fee4c84b8689490deb65b6d017667cd3fabce4f256b2b,VTA8,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,synchronized_uncategorized,smartphone,3676,367.5
3b38a7a248b5:000,fca01dcd9d646dc6,train,3b38a7a248b5fd63dd715712974c9fd7f723be6cc0e1717e2d4555c3fc491984,VTA8,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,synchronized_uncategorized,vehicle,3676,367.5
a60313a99b19:000,fca01dcd9d646dc6,train,a60313a99b19a13177337805b2d151b6a589c1ef5aad7191e84e45c3fb2beb29,VTA8,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta08/V-Vta8.csv,unsynchronized_categorized,vehicle,3697,369.59999999999854
9879c75d65da:000,fca01dcd9d646dc6,train,9879c75d65da9f797553cf7faa7e59c88a461b44eaa863b714df6757cc8fa4c1,VTA8,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,unsynchronized_uncategorized,smartphone,3676,367.5
a60313a99b19:000,fca01dcd9d646dc6,train,a60313a99b19a13177337805b2d151b6a589c1ef5aad7191e84e45c3fb2beb29,VTA8,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta8.csv,unsynchronized_uncategorized,vehicle,3697,369.59999999999854
aa2774bec039:000,fe32fc84a4a24bcd,train,aa2774bec0399222b06b3a8cd1eff16d20c58fe1478e3a9a728061b363e8c44e,VW7,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw07/S-Vw7.csv,synchronized_categorized,smartphone,1602,160.0990002155304
e42fa1303dce:000,fe32fc84a4a24bcd,train,e42fa1303dce73f23f4c28667c62a961711bb1891e646c4acfae1f7c49ec0edb,VW7,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,synchronized_categorized,vehicle,1602,160.09999999999854
ae588bfe13db:000,fe32fc84a4a24bcd,train,ae588bfe13db87273e55d5dc60b49d781d92584cca5c3b7671893e49e1450a7d,VW7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,synchronized_uncategorized,smartphone,1602,160.0990002155304
e42fa1303dce:000,fe32fc84a4a24bcd,train,e42fa1303dce73f23f4c28667c62a961711bb1891e646c4acfae1f7c49ec0edb,VW7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,synchronized_uncategorized,vehicle,1602,160.09999999999854
a75ed9a312a1:000,fe32fc84a4a24bcd,train,a75ed9a312a1609fcaf8776764d84c75ed03ddeaf9c8f2a5cc16008335a701da,VW7,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,unsynchronized_categorized,vehicle,1689,168.8000000000029
aa2774bec039:000,fe32fc84a4a24bcd,train,aa2774bec0399222b06b3a8cd1eff16d20c58fe1478e3a9a728061b363e8c44e,VW7,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw7.csv,unsynchronized_uncategorized,smartphone,1602,160.0990002155304
a75ed9a312a1:000,fe32fc84a4a24bcd,train,a75ed9a312a1609fcaf8776764d84c75ed03ddeaf9c8f2a5cc16008335a701da,VW7,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw7.csv,unsynchronized_uncategorized,vehicle,1689,168.8000000000029
cac38e6d5a1f:000,ff6736670037eb84,train,cac38e6d5a1f776adf5c5941ecbc7ebdf59b7a317338a59398037cc29ae518b4,T6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T6.csv,unsynchronized_uncategorized,smartphone,86440,2510.856999874115
