relative_path,time_column_role,time_is_absolute,time_unit,valid_timestamps,missing_timestamps,first_timestamp_s,last_timestamp_s,duration_s,duration_kind,is_monotonic,non_monotonic_count,duplicate_timestamp_count,zero_interval_count,negative_interval_count,delta_mean_s,delta_median_s,delta_std_s,delta_min_s,delta_max_s,delta_p99_s,estimated_rate_hz,rate_kind,sampling_class,coefficient_of_variation,suspected_column_misalignment,evidence,note
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta29/V-Vta29.csv,time_of_day_s,True,s,23737,0,48443.1,50816.7,2373.5999999999985,estimated,True,0,0,0,0,0.09999999999999994,0.09999999999854481,9.179335243795931e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,9.179335243795937e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta30/V-Vta30.csv,time_of_day_s,True,s,17179,0,50821.6,52539.4,1717.800000000003,estimated,True,0,0,0,0,0.10000000000000017,0.09999999999854481,2.9105101067368008e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910510106736796e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb01/V-Vtb1.csv,time_of_day_s,True,s,32459,0,53857.8,57103.6,3245.7999999999956,estimated,True,0,0,0,0,0.09999999999999987,0.09999999999854481,7.849719173107635e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,7.849719173107645e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb02/V-Vtb2.csv,time_of_day_s,True,s,5712,0,57981.4,58552.5,571.0999999999985,estimated,False,0,1,1,0,0.10001751313485088,0.09999999999854481,0.0013232561260465,0.09999999999854481,0.19999999999708962,0.10000000000582077,10.00000000014552,exact,stable,0.013230244229951907,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,time_of_day_s,True,s,8289,0,58558.3,59387.1,828.7999999999956,estimated,True,0,0,0,0,0.09999999999999948,0.09999999999854481,2.909987920402806e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909987920402821e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,time_of_day_s,True,s,625,0,59392.0,59454.4,62.400000000001455,estimated,True,0,0,0,0,0.10000000000000234,0.09999999999854481,2.9121306149673634e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912130614967295e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,time_of_day_s,True,s,64610,0,59459.3,65920.2,6460.899999999994,estimated,True,0,0,0,0,0.09999999999999991,0.09999999999854481,5.563761286868395e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,5.5637612868684e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,time_of_day_s,True,s,508,0,65926.0,65976.7,50.69999999999709,estimated,True,0,0,0,0,0.09999999999999426,0.10000000000582077,7.1301227652338666e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.130122765234276e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,time_of_day_s,True,s,461,0,65981.2,66027.2,46.0,estimated,True,0,0,0,0,0.1,0.10000000000582077,7.128953417949148e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128953417949147e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb08/V-Vtb8.csv,time_of_day_s,True,s,699,0,66032.0,66101.8,69.80000000000291,estimated,True,0,0,0,0,0.10000000000000417,0.10000000000582077,7.1281010309308e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128101030930502e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,time_of_day_s,True,s,457,0,66106.6,66152.2,45.59999999999127,estimated,True,0,0,0,0,0.09999999999998085,0.10000000000582077,7.132835065358458e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.132835065359823e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb10/V-Vtb10.csv,time_of_day_s,True,s,195,0,66156.9,66176.3,19.40000000000873,estimated,True,0,0,0,0,0.10000000000004501,0.10000000000582077,7.119618446642111e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.119618446638907e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb11/V-Vtb11.csv,time_of_day_s,True,s,433,0,66180.9,66224.1,43.20000000001164,estimated,True,0,0,0,0,0.10000000000002694,0.10000000000582077,7.123399586185279e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.12339958618336e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,time_of_day_s,True,s,490,0,66228.9,66277.8,48.90000000000873,estimated,True,0,0,0,0,0.10000000000001785,0.10000000000582077,7.125285455250126e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.125285455248854e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb13/V-Vtb13.csv,time_of_day_s,True,s,1245,0,67192.6,67317.0,124.39999999999418,estimated,True,0,0,0,0,0.09999999999999531,0.10000000000582077,7.129906930291503e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.129906930291836e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,time_of_day_s,True,s,20475,0,34575.4,36622.8,2047.4000000000015,estimated,True,0,0,0,0,0.10000000000000007,0.09999999999854481,2.910436350642183e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910436350642181e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,time_of_day_s,True,s,52712,0,36944.8,42215.9,5271.0999999999985,estimated,True,0,0,0,0,0.09999999999999998,0.09999999999854481,6.159768233484157e-06,0.0989999999947031,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.159768233484158e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,time_of_day_s,True,s,3941,0,42232.0,42626.0,394.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,time_of_day_s,True,s,126573,0,44122.1,56779.3,12657.200000000004,estimated,True,0,0,0,0,0.10000000000000003,0.09999999999854481,5.621615951958631e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,5.6216159519586287e-05,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,time_of_day_s,True,s,1050,0,56790.4,56895.3,104.90000000000146,estimated,True,0,0,0,0,0.1000000000000014,0.09999999999854481,2.911422942680503e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911422942680463e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw06/V-Vw6.csv,time_of_day_s,True,s,1288,0,56903.6,57032.3,128.70000000000437,estimated,True,0,0,0,0,0.10000000000000339,0.09999999999854481,2.91292400086507e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912924000864971e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,time_of_day_s,True,s,1689,0,57468.2,57637.0,168.8000000000029,estimated,True,0,0,0,0,0.10000000000000173,0.09999999999854481,2.911675368471532e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9116753684714816e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw08/V-Vw8.csv,time_of_day_s,True,s,1599,0,57643.1,57802.9,159.8000000000029,estimated,True,0,0,0,0,0.10000000000000182,0.09999999999854481,2.9117481051783115e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9117481051782584e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw09/V-Vw9.csv,time_of_day_s,True,s,601,0,57835.1,57895.1,60.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,time_of_day_s,True,s,670,0,58060.7,58127.6,66.90000000000146,estimated,True,0,0,0,0,0.10000000000000217,0.09999999999854481,2.9120131569485046e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912013156948441e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw11/V-Vw10.csv,time_of_day_s,True,s,670,0,58060.7,58127.6,66.90000000000146,estimated,True,0,0,0,0,0.10000000000000217,0.09999999999854481,2.9120131569485046e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912013156948441e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw12/V-Vw12.csv,time_of_day_s,True,s,1069,0,58630.2,58737.0,106.80000000000291,estimated,True,0,0,0,0,0.10000000000000273,0.09999999999854481,2.912424861975421e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.912424861975342e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw13/V-Vw13.csv,time_of_day_s,True,s,297,0,58823.8,58853.4,29.599999999998545,estimated,True,0,0,0,0,0.09999999999999508,0.09999999999854481,2.9066894089678124e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9066894089679555e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,time_of_day_s,True,s,3140,0,58870.0,59183.9,313.90000000000146,estimated,True,0,0,0,0,0.10000000000000046,0.09999999999854481,2.9107306763124566e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910730676312443e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,time_of_day_s,True,s,19600,0,59184.0,61143.9,1959.9000000000015,estimated,True,0,0,0,0,0.10000000000000007,0.09999999999854481,1.010178311266719e-05,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,0.00010101783112667182,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,time_of_day_s,True,s,15857,0,61144.0,62729.6,1585.5999999999985,estimated,True,0,0,0,0,0.09999999999999991,0.09999999999854481,2.910314211825447e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9103142118254496e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,time_of_day_s,True,s,1391,0,62986.9,63125.9,139.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,time_of_day_s,True,s,6000,0,63131.8,63731.7,599.8999999999942,estimated,True,0,0,0,0,0.09999999999999903,0.09999999999854481,2.909655075844229e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909655075844257e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,time_of_day_s,True,s,1171,0,63731.8,63848.8,117.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,time_of_day_s,True,s,329,0,63853.1,63885.9,32.80000000000291,estimated,True,0,0,0,0,0.10000000000000887,0.09999999999854481,2.917016798568932e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.917016798568673e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,time_of_day_s,True,s,70341,0,61954.4,69626.8,7672.4000000000015,estimated,True,0,0,0,0,0.10907591697469436,0.09999999999854481,1.7372946146239123,0.09900000001653098,384.6000000000058,0.10000000000582077,10.00000000014552,exact,severely_irregular,15.927389499067562,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y2/V-Y2.csv,time_of_day_s,True,s,57213,0,35349.9,41071.1,5721.199999999997,estimated,True,0,0,0,0,0.09999999999999995,0.09999999999854481,2.910344892366041e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9103448923660424e-11,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A1.csv,time_since_start_ms,False,s,5942,0,0.043000000000000003,2970.648,2970.605,estimated,True,0,0,0,0,0.5000176737922909,0.5,0.0020827496720209307,0.4270000000001346,0.6060000000002219,0.5019999999999527,2.0,exact,stable,0.004165352108905879,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A10.csv,time_since_start_ms,False,s,8886,0,0.048,4442.548,4442.5,estimated,True,0,0,0,0,0.5,0.5,0.0008703197039508851,0.4750000000000014,0.5249999999999986,0.5019999999999527,2.0,exact,stable,0.0017406394079017703,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A11.csv,time_since_start_ms,False,s,5155,0,0.098,2577.098,2577.0,estimated,True,0,0,0,0,0.5,0.5,0.000792866918935748,0.4939999999999145,0.5060000000000855,0.5010000000002037,2.0,exact,stable,0.001585733837871496,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A12.csv,time_since_start_ms,False,s,4673,0,0.021,2336.02,2335.999,estimated,True,0,0,0,0,0.49999978595890404,0.5,0.0007912459539836295,0.48900000000003274,0.5099999999999909,0.5010000000002037,2.0,exact,stable,0.0015824925854041536,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A13.csv,time_since_start_ms,False,s,9184,0,0.062,4591.562,4591.5,estimated,True,0,0,0,0,0.5,0.5,0.0007970598263361262,0.4659999999998945,0.5340000000001055,0.5010000000002037,2.0,exact,stable,0.0015941196526722524,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A2.csv,time_since_start_ms,False,s,11630,0,0.057,5814.557,5814.5,estimated,True,0,0,0,0,0.5,0.5,0.000823070057899458,0.4770000000003165,0.5229999999996835,0.5019999999999527,2.0,exact,stable,0.001646140115798916,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,time_since_start_ms,False,s,11132,0,0.017,5566.045,5566.028,estimated,True,0,0,0,0,0.5000474350911868,0.5,0.014323253728295324,0.0009999999999763531,1.8789999999999054,0.5019999999999527,2.0,exact,stable,0.028643790015008056,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A4.csv,time_since_start_ms,False,s,0,32829,,,,estimated,False,0,0,0,0,,,,,,,,exact,unknown,,True,UNVERIFIED,no value in the time column parses as a number despite 32829 rows — column misalignment suspected
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,time_since_start_ms,False,s,85041,0,0.023,8504.372,8504.349,estimated,True,0,0,0,0,0.10000410395108182,0.09999999999999432,0.0017640964568472557,0.0029999999997016857,0.5610000000006039,0.10199999999986176,10.000000000000568,exact,stable,0.01764024062162673,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,time_since_start_ms,False,s,86034,0,0.139,8537.541000000001,8537.402000000002,estimated,False,0,4,4,0,0.09923865208243735,0.10000000000000142,0.012322032682991575,0.0009999999992942321,0.37300000000050204,0.10199999999997544,9.999999999999858,exact,mostly_stable,0.12416565949279205,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A7.csv,time_since_start_ms,False,s,43872,0,0.088,4387.188,4387.1,estimated,True,0,0,0,0,0.1,0.09999999999990905,0.0008824094776715368,0.06499999999959982,0.136000000000422,0.10199999999997544,10.000000000009095,exact,stable,0.008824094776715367,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A8.csv,time_since_start_ms,False,s,66617,0,0.041,6661.6410000000005,6661.6,estimated,True,0,0,0,0,0.1,0.09999999999990905,0.0009700232565658687,0.027000000000043656,0.17300000000068394,0.10199999999999997,10.000000000009095,exact,stable,0.009700232565658686,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,time_since_start_ms,False,s,11962,0,0.054,5980.553,5980.499,estimated,True,0,0,0,0,0.49999991639495023,0.5,0.0007758045799357401,0.49099999999998545,0.5080000000000382,0.5019999999999982,2.0,exact,stable,0.0015516094193162456,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-I.csv,time_since_start_ms,False,s,5800,0,0.013000000000000001,579.913,579.9,estimated,False,0,2288,2288,0,0.16516661919681005,0.09999999999999787,4.814259520202794,0.0009999999999763531,285.379,0.10300000000000864,10.000000000000213,exact,severely_irregular,29.147896491519237,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,time_since_start_ms,False,s,105974,0,4.227,6175.975,6171.7480000000005,estimated,False,1,0,0,1,0.10001193711546447,0.09999999999990905,0.003968366473557808,0.0809999999999036,1.365000000000009,0.10199999999997544,10.000000000009095,exact,stable,0.03967892821610186,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,time_since_start_ms,False,s,51746,0,2.922,5177.421,5174.499000000001,estimated,True,0,0,0,0,0.0999999806744613,0.09999999999990905,0.0007646277014951554,0.08900000000039654,0.11099999999987631,0.10100000000056752,10.000000000009095,exact,stable,0.007646278492636063,False,VERIFIED_FROM_FILE,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,time_since_start_ms,False,s,93876,0,0.011,9201.11,9201.099,estimated,False,1,291,0,1,0.10000000000000002,0.10000000000002274,0.0005868541640226512,0.08799999999973807,0.11200000000008004,0.10100000000056752,9.999999999997726,exact,stable,0.00586854164022651,False,VERIFIED_FROM_FILE,
